DATE,PARAM,VALUE
2020-07-01,WS2M,2.07
2020-07-01,WS10M,2.91
2020-08-01,WS2M,2.87
2020-08-01,WD10M,249.0
2020-08-01,WS10M,4.15
2020-09-01,WS2M,1.18
2020-09-01,WS10M,1.85
2020-09-01,WD10M,266.7
2020-10-01,WS2M,1.29
2020-10-01,WD10M,43.7
2020-10-01,WS10M,2.06
2020-11-01,WS2M,1.31
2020-11-01,WS10M,2.15
2020-11-01,WD10M,47.8
2020-12-01,WS2M,0.96
2020-12-01,WD10M,70.7
2020-12-01,WS10M,1.56
2021-01-01,WS2M,1.24
2021-01-01,WD10M,72.7
2021-01-01,WS10M,2.02
2021-02-01,WD10M,68.6
2021-02-01,WS10M,1.91
2021-02-01,WS2M,1.17
2021-03-01,WD10M,302.5
2021-03-01,WS10M,2.21
2021-03-01,WS2M,1.4
2021-04-01,WS2M,1.48
2021-04-01,WD10M,279.3
2021-04-01,WS10M,2.25
2021-05-01,WS2M,2.25
2021-05-01,WS10M,3.17
2021-05-01,WD10M,275.6
2021-06-01,WS2M,2.88
2021-06-01,WD10M,250.9
2021-06-01,WS10M,3.89
2021-07-01,WS2M,2.9
2021-07-01,WD10M,242.6
2021-07-01,WS10M,4.05
2021-08-01,WS10M,3.29
2021-08-01,WD10M,244.7
2021-08-01,WS2M,2.26
2021-09-01,WD10M,189.6
2021-09-01,WS10M,2.78
2021-09-01,WS2M,1.83
2021-10-01,WS2M,1.29
2021-10-01,WD10M,357.3
2021-10-01,WS10M,2.06
2021-11-01,WS10M,2.2
2021-11-01,WD10M,56.1
2021-11-01,WS2M,1.37
2021-12-01,WS10M,2.15
2021-12-01,WD10M,59.8
2021-12-01,WS2M,1.32
2022-01-01,WD10M,64.2
2022-01-01,WS2M,1.23
2022-01-01,WS10M,2.02
2022-02-01,WS2M,1.25
2022-02-01,WS10M,2.08
2022-02-01,WD10M,118.8
2022-03-01,WS10M,2.13
2022-03-01,WD10M,74.0
2022-03-01,WS2M,1.31
2022-04-01,WD10M,246.1
