DATE,PARAM,VALUE
2020-07-01,WS2M,3.23
2020-07-01,WS10M,4.36
2020-08-01,WS2M,3.89
2020-08-01,WD10M,236.8
2020-08-01,WS10M,5.36
2020-09-01,WS2M,1.85
2020-09-01,WS10M,2.66
2020-09-01,WD10M,278.0
2020-10-01,WS2M,1.47
2020-10-01,WD10M,333.8
2020-10-01,WS10M,2.2
2020-11-01,WS2M,1.87
2020-11-01,WS10M,2.89
2020-11-01,WD10M,75.1
2020-12-01,WS2M,1.84
2020-12-01,WD10M,78.7
2020-12-01,WS10M,2.86
2021-01-01,WS2M,1.52
2021-01-01,WD10M,19.5
2021-01-01,WS10M,2.35
2021-02-01,WD10M,40.1
2021-02-01,WS10M,2.99
2021-02-01,WS2M,2.01
2021-03-01,WD10M,346.6
2021-03-01,WS10M,3.02
2021-03-01,WS2M,2.15
2021-04-01,WS2M,2.04
2021-04-01,WD10M,303.9
2021-04-01,WS10M,2.7
2021-05-01,WS2M,2.81
2021-05-01,WS10M,3.73
2021-05-01,WD10M,268.8
2021-06-01,WS2M,2.95
2021-06-01,WD10M,248.3
2021-06-01,WS10M,3.99
2021-07-01,WS2M,3.65
2021-07-01,WD10M,250.8
2021-07-01,WS10M,4.95
2021-08-01,WS10M,3.37
2021-08-01,WD10M,255.3
2021-08-01,WS2M,2.43
2021-09-01,WD10M,245.1
2021-09-01,WS10M,3.92
2021-09-01,WS2M,2.77
2021-10-01,WS2M,1.56
2021-10-01,WD10M,25.2
2021-10-01,WS10M,2.37
2021-11-01,WS10M,2.84
2021-11-01,WD10M,82.2
2021-11-01,WS2M,1.88
2021-12-01,WS10M,2.81
2021-12-01,WD10M,68.6
2021-12-01,WS2M,1.81
2022-01-01,WD10M,32.3
2022-01-01,WS2M,1.83
2022-01-01,WS10M,2.79
2022-02-01,WS2M,1.78
2022-02-01,WS10M,2.66
2022-02-01,WD10M,1.2
2022-03-01,WS10M,3.13
2022-03-01,WD10M,353.1
2022-03-01,WS2M,2.24
2022-04-01,WD10M,306.6
2022-04-01,WS10M,2.86
2022-04-01,WS2M,2.16
2022-05-01,WD10M,271.0
2022-05-01,WS10M,4.24
2022-05-01,WS2M,3.32
2022-06-01,WD10M,239.6
2022-06-01,WS10M,4.32
2022-06-01,WS2M,3.34
2022-07-01,WS2M,3.95
2022-07-01,WD10M,251.6
2022-07-01,WS10M,5.34
2022-08-01,WD10M,246.8
2022-08-01,WS2M,3.64
2022-08-01,WS10M,5.01
