DATE,PARAM,VALUE
2016-09-01,T2M_MIN,22.26
2016-09-01,T2M_MAX,30.28
2016-09-01,PS,99.69
2016-09-01,ALLSKY_SFC_SW_DWN,4.2581
2016-09-01,ALLSKY_SFC_SW_DNI,1.8965
2016-09-01,RH2M,90.0
2016-09-01,ALLSKY_SFC_SW_DIFF,2.2718
2016-10-01,ALLSKY_SFC_SW_DIFF,2.0347
2016-10-01,T2M_MIN,16.65
2016-10-01,T2M_MAX,32.1
2016-10-01,RH2M,78.89
2016-10-01,ALLSKY_SFC_SW_DWN,4.9214
2016-10-01,ALLSKY_SFC_SW_DNI,3.8592
2016-10-01,PS,99.88
2016-11-01,ALLSKY_SFC_SW_DNI,5.274
2016-11-01,ALLSKY_SFC_SW_DWN,5.1139
2016-11-01,ALLSKY_SFC_SW_DIFF,1.7141
2016-11-01,RH2M,61.15
2016-11-01,PS,100.11
2016-11-01,T2M_MAX,33.43
2016-11-01,T2M_MIN,15.04
2016-12-01,RH2M,53.87
2016-12-01,ALLSKY_SFC_SW_DWN,4.8703
2016-12-01,ALLSKY_SFC_SW_DNI,5.9681
2016-12-01,T2M_MIN,13.48
2016-12-01,PS,100.15
2016-12-01,ALLSKY_SFC_SW_DIFF,1.3774
2016-12-01,T2M_MAX,33.86
2017-01-01,ALLSKY_SFC_SW_DWN,4.8514
2017-01-01,T2M_MIN,12.13
2017-01-01,ALLSKY_SFC_SW_DIFF,1.7498
2017-01-01,ALLSKY_SFC_SW_DNI,4.9214
2017-01-01,RH2M,48.83
2017-01-01,PS,100.21
2017-01-01,T2M_MAX,36.11
2017-02-01,T2M_MAX,40.68
2017-02-01,ALLSKY_SFC_SW_DNI,5.7487
2017-02-01,ALLSKY_SFC_SW_DWN,5.7758
2017-02-01,ALLSKY_SFC_SW_DIFF,1.8113
2017-02-01,PS,100.16
2017-02-01,RH2M,37.84
2017-02-01,T2M_MIN,15.76
2017-03-01,RH2M,46.6
2017-03-01,PS,99.91
2017-03-01,ALLSKY_SFC_SW_DIFF,2.1653
2017-03-01,T2M_MIN,16.72
2017-03-01,ALLSKY_SFC_SW_DWN,6.6362
2017-03-01,ALLSKY_SFC_SW_DNI,6.0586
2017-03-01,T2M_MAX,44.11
2017-04-01,T2M_MAX,43.46
2017-04-01,T2M_MIN,20.43
2017-04-01,ALLSKY_SFC_SW_DNI,6.2273
2017-04-01,RH2M,53.13
2017-04-01,ALLSKY_SFC_SW_DIFF,2.4545
2017-04-01,ALLSKY_SFC_SW_DWN,7.2108
2017-04-01,PS,99.78
2017-05-01,T2M_MIN,24.26
2017-05-01,PS,99.62
2017-05-01,ALLSKY_SFC_SW_DIFF,2.7578
2017-05-01,T2M_MAX,41.18
2017-05-01,RH2M,59.1
2017-05-01,ALLSKY_SFC_SW_DWN,6.9617
2017-05-01,ALLSKY_SFC_SW_DNI,5.1614
2017-06-01,RH2M,82.24
2017-06-01,ALLSKY_SFC_SW_DIFF,2.7106
2017-06-01,PS,99.36
2017-06-01,ALLSKY_SFC_SW_DNI,2.1497
2017-06-01,ALLSKY_SFC_SW_DWN,5.0292
2017-06-01,T2M_MIN,25.51
2017-06-01,T2M_MAX,37.52
2017-07-01,ALLSKY_SFC_SW_DNI,0.8309
2017-07-01,PS,99.4
2017-07-01,RH2M,89.94
2017-07-01,ALLSKY_SFC_SW_DWN,4.0658
2017-07-01,ALLSKY_SFC_SW_DIFF,2.5606
2017-07-01,T2M_MAX,29.75
2017-07-01,T2M_MIN,24.38
2017-08-01,PS,99.44
2017-08-01,ALLSKY_SFC_SW_DNI,1.2838
2017-08-01,T2M_MIN,22.68
2017-08-01,ALLSKY_SFC_SW_DWN,4.4124
2017-08-01,RH2M,89.93
2017-08-01,ALLSKY_SFC_SW_DIFF,2.61
2017-08-01,T2M_MAX,29.56
2017-09-01,ALLSKY_SFC_SW_DWN,5.1168
2017-09-01,RH2M,88.39
2017-09-01,ALLSKY_SFC_SW_DIFF,2.5915
2017-09-01,ALLSKY_SFC_SW_DNI,2.5908
2017-09-01,PS,99.63
2017-09-01,T2M_MAX,32.88
2017-09-01,T2M_MIN,22.62
2017-10-01,ALLSKY_SFC_SW_DIFF,2.2277
2017-10-01,PS,99.74
2017-10-01,RH2M,77.32
2017-10-01,ALLSKY_SFC_SW_DWN,5.1646
2017-10-01,T2M_MAX,34.03
2017-10-01,ALLSKY_SFC_SW_DNI,3.8011
2017-10-01,T2M_MIN,18.12
2017-11-01,ALLSKY_SFC_SW_DWN,4.8175
2017-11-01,ALLSKY_SFC_SW_DIFF,1.8204
2017-11-01,T2M_MAX,31.77
2017-11-01,PS,100.01
2017-11-01,T2M_MIN,15.83
2017-11-01,ALLSKY_SFC_SW_DNI,4.5773
2017-11-01,RH2M,67.16
2017-12-01,PS,100.16
2017-12-01,ALLSKY_SFC_SW_DIFF,1.7676
2017-12-01,T2M_MIN,14.39
2017-12-01,RH2M,66.65
2017-12-01,ALLSKY_SFC_SW_DNI,3.5837
2017-12-01,ALLSKY_SFC_SW_DWN,4.0008
2017-12-01,T2M_MAX,31.22
2018-01-01,T2M_MAX,34.66
2018-01-01,ALLSKY_SFC_SW_DWN,4.7016
2018-01-01,ALLSKY_SFC_SW_DNI,4.6704
2018-01-01,PS,100.09
2018-01-01,T2M_MIN,13.56
2018-01-01,ALLSKY_SFC_SW_DIFF,1.7539
2018-01-01,RH2M,54.45
2018-02-01,ALLSKY_SFC_SW_DIFF,2.0947
2018-02-01,T2M_MAX,39.86
2018-02-01,RH2M,44.69
2018-02-01,PS,100.1
2018-02-01,ALLSKY_SFC_SW_DWN,5.3887
2018-02-01,T2M_MIN,15.78
2018-02-01,ALLSKY_SFC_SW_DNI,4.7021
2018-03-01,ALLSKY_SFC_SW_DWN,6.1678
2018-03-01,PS,99.9
2018-03-01,ALLSKY_SFC_SW_DNI,4.8775
2018-03-01,ALLSKY_SFC_SW_DIFF,2.4125
2018-03-01,RH2M,42.51
2018-03-01,T2M_MIN,19.55
2018-03-01,T2M_MAX,42.99
2018-04-01,ALLSKY_SFC_SW_DIFF,2.5394
2018-04-01,T2M_MIN,22.04
2018-04-01,PS,99.72
2018-04-01,ALLSKY_SFC_SW_DWN,7.0291
2018-04-01,ALLSKY_SFC_SW_DNI,5.6969
2018-04-01,T2M_MAX,42.54
2018-04-01,RH2M,51.32
2018-05-01,ALLSKY_SFC_SW_DNI,4.7203
2018-05-01,T2M_MAX,41.03
2018-05-01,T2M_MIN,24.11
2018-05-01,ALLSKY_SFC_SW_DWN,6.8443
2018-05-01,ALLSKY_SFC_SW_DIFF,2.8589
2018-05-01,RH2M,59.21
2018-05-01,PS,99.56
2018-06-01,T2M_MAX,37.78
2018-06-01,RH2M,81.75
2018-06-01,T2M_MIN,24.71
2018-06-01,ALLSKY_SFC_SW_DIFF,2.7473
2018-06-01,PS,99.31
2018-06-01,ALLSKY_SFC_SW_DWN,4.6322
2018-06-01,ALLSKY_SFC_SW_DNI,1.3565
2018-07-01,ALLSKY_SFC_SW_DNI,0.3266
2018-07-01,T2M_MAX,30.19
2018-07-01,ALLSKY_SFC_SW_DWN,2.981
2018-07-01,PS,99.29
2018-07-01,RH2M,91.0
2018-07-01,T2M_MIN,24.21
2018-07-01,ALLSKY_SFC_SW_DIFF,2.0539
2018-08-01,T2M_MIN,23.17
2018-08-01,T2M_MAX,28.78
2018-08-01,ALLSKY_SFC_SW_DNI,0.7274
2018-08-01,ALLSKY_SFC_SW_DWN,3.9175
2018-08-01,PS,99.49
2018-08-01,RH2M,89.94
2018-08-01,ALLSKY_SFC_SW_DIFF,2.5406
2018-09-01,RH2M,85.51
2018-09-01,ALLSKY_SFC_SW_DWN,5.5174
2018-09-01,PS,99.81
2018-09-01,ALLSKY_SFC_SW_DIFF,2.6347
2018-09-01,T2M_MAX,33.85
2018-09-01,ALLSKY_SFC_SW_DNI,3.1692
2018-09-01,T2M_MIN,21.65
2018-10-01,PS,99.96
2018-10-01,T2M_MAX,35.32
2018-10-01,ALLSKY_SFC_SW_DWN,5.3846
2018-10-01,RH2M,69.41
2018-10-01,ALLSKY_SFC_SW_DNI,4.0956
2018-10-01,ALLSKY_SFC_SW_DIFF,2.3359
2018-10-01,T2M_MIN,18.19
2018-11-01,ALLSKY_SFC_SW_DIFF,1.8624
2018-11-01,ALLSKY_SFC_SW_DWN,4.8562
2018-11-01,PS,100.1
2018-11-01,T2M_MAX,34.56
2018-11-01,T2M_MIN,17.38
2018-11-01,ALLSKY_SFC_SW_DNI,4.5941
2018-11-01,RH2M,58.87
2018-12-01,ALLSKY_SFC_SW_DWN,4.4789
2018-12-01,ALLSKY_SFC_SW_DNI,4.6493
2018-12-01,T2M_MIN,12.27
2018-12-01,PS,100.21
2018-12-01,T2M_MAX,34.25
2018-12-01,ALLSKY_SFC_SW_DIFF,1.6644
2018-12-01,RH2M,46.4
2019-01-01,T2M_MIN,12.56
2019-01-01,ALLSKY_SFC_SW_DWN,4.9373
2019-01-01,PS,100.31
2019-01-01,ALLSKY_SFC_SW_DIFF,1.8521
2019-01-01,RH2M,34.59
2019-01-01,ALLSKY_SFC_SW_DNI,4.9476
2019-01-01,T2M_MAX,35.97
2019-02-01,ALLSKY_SFC_SW_DNI,5.2584
2019-02-01,ALLSKY_SFC_SW_DWN,5.6652
2019-02-01,PS,100.21
2019-02-01,RH2M,40.49
2019-02-01,T2M_MAX,39.4
2019-02-01,T2M_MIN,12.29
2019-02-01,ALLSKY_SFC_SW_DIFF,2.0054
2019-03-01,PS,100.02
2019-03-01,ALLSKY_SFC_SW_DIFF,2.1614
2019-03-01,ALLSKY_SFC_SW_DNI,6.1198
2019-03-01,ALLSKY_SFC_SW_DWN,6.7054
2019-03-01,RH2M,43.84
2019-03-01,T2M_MAX,43.26
2019-03-01,T2M_MIN,17.08
2019-04-01,T2M_MAX,44.91
2019-04-01,RH2M,52.8
2019-04-01,PS,99.77
2019-04-01,ALLSKY_SFC_SW_DIFF,2.418
2019-04-01,ALLSKY_SFC_SW_DNI,6.1097
2019-04-01,T2M_MIN,20.89
2019-04-01,ALLSKY_SFC_SW_DWN,7.0932
2019-05-01,ALLSKY_SFC_SW_DIFF,2.4878
2019-05-01,T2M_MIN,23.39
2019-05-01,RH2M,58.28
2019-05-01,ALLSKY_SFC_SW_DNI,6.2957
2019-05-01,T2M_MAX,41.81
2019-05-01,ALLSKY_SFC_SW_DWN,7.4141
2019-05-01,PS,99.7
2019-06-01,RH2M,73.44
2019-06-01,T2M_MAX,39.27
2019-06-01,ALLSKY_SFC_SW_DIFF,2.8188
2019-06-01,T2M_MIN,25.56
2019-06-01,ALLSKY_SFC_SW_DWN,5.173
2019-06-01,ALLSKY_SFC_SW_DNI,2.2766
2019-06-01,PS,99.36
2019-07-01,T2M_MIN,24.4
2019-07-01,ALLSKY_SFC_SW_DNI,0.841
2019-07-01,T2M_MAX,30.78
2019-07-01,ALLSKY_SFC_SW_DWN,3.475
2019-07-01,RH2M,90.82
2019-07-01,ALLSKY_SFC_SW_DIFF,2.1706
2019-07-01,PS,99.32
2019-08-01,RH2M,90.75
2019-08-01,PS,99.41
2019-08-01,T2M_MAX,29.76
2019-08-01,ALLSKY_SFC_SW_DIFF,2.483
2019-08-01,T2M_MIN,23.61
2019-08-01,ALLSKY_SFC_SW_DNI,1.3882
2019-08-01,ALLSKY_SFC_SW_DWN,4.278
2019-09-01,ALLSKY_SFC_SW_DIFF,2.309
2019-09-01,T2M_MIN,23.73
2019-09-01,T2M_MAX,30.43
2019-09-01,ALLSKY_SFC_SW_DNI,0.9866
2019-09-01,RH2M,91.42
2019-09-01,ALLSKY_SFC_SW_DWN,3.6974
2019-09-01,PS,99.57
2019-10-01,T2M_MAX,33.06
2019-10-01,ALLSKY_SFC_SW_DIFF,2.2766
2019-10-01,ALLSKY_SFC_SW_DWN,4.6265
2019-10-01,ALLSKY_SFC_SW_DNI,2.8514
2019-10-01,PS,99.87
2019-10-01,RH2M,84.44
2019-10-01,T2M_MIN,21.13
2019-11-01,ALLSKY_SFC_SW_DIFF,1.9944
2019-11-01,ALLSKY_SFC_SW_DWN,4.4213
2019-11-01,T2M_MIN,18.18
2019-11-01,PS,100.05
2019-11-01,RH2M,78.56
2019-11-01,T2M_MAX,31.83
2019-11-01,ALLSKY_SFC_SW_DNI,3.6007
2019-12-01,ALLSKY_SFC_SW_DNI,3.0314
2019-12-01,ALLSKY_SFC_SW_DIFF,1.8828
2019-12-01,ALLSKY_SFC_SW_DWN,3.8311
2019-12-01,RH2M,76.75
2019-12-01,T2M_MAX,31.44
2019-12-01,T2M_MIN,15.86
2019-12-01,PS,100.15
2020-01-01,T2M_MAX,33.49
2020-01-01,ALLSKY_SFC_SW_DNI,4.464
2020-01-01,ALLSKY_SFC_SW_DIFF,1.8811
2020-01-01,PS,100.23
2020-01-01,T2M_MIN,10.5
2020-01-01,RH2M,67.73
2020-01-01,ALLSKY_SFC_SW_DWN,4.6922
2020-02-01,PS,100.17
2020-02-01,ALLSKY_SFC_SW_DIFF,2.0297
2020-02-01,RH2M,49.88
2020-02-01,ALLSKY_SFC_SW_DNI,4.9246
2020-02-01,T2M_MAX,37.35
2020-02-01,ALLSKY_SFC_SW_DWN,5.4895
2020-02-01,T2M_MIN,12.38
2020-03-01,RH2M,49.34
2020-03-01,T2M_MIN,15.57
2020-03-01,ALLSKY_SFC_SW_DIFF,2.2495
2020-03-01,T2M_MAX,40.44
2020-03-01,ALLSKY_SFC_SW_DNI,5.5709
