DATE,PARAM,VALUE
2020-07-01,WS2M,3.55
2020-07-01,WS10M,4.85
2020-08-01,WS2M,4.48
2020-08-01,WD10M,249.7
2020-08-01,WS10M,6.3
2020-09-01,WS2M,1.86
2020-09-01,WS10M,2.74
2020-09-01,WD10M,274.5
2020-10-01,WS2M,1.34
2020-10-01,WD10M,345.4
2020-10-01,WS10M,2.1
2020-11-01,WS2M,1.93
2020-11-01,WS10M,3.08
2020-11-01,WD10M,85.5
2020-12-01,WS2M,1.83
2020-12-01,WD10M,91.7
2020-12-01,WS10M,3.0
2021-01-01,WS2M,1.39
2021-01-01,WD10M,80.9
2021-01-01,WS10M,2.27
2021-02-01,WD10M,61.4
2021-02-01,WS10M,2.9
2021-02-01,WS2M,1.85
2021-03-01,WD10M,351.8
2021-03-01,WS10M,2.73
2021-03-01,WS2M,1.79
2021-04-01,WS2M,2.02
2021-04-01,WD10M,312.1
2021-04-01,WS10M,2.83
2021-05-01,WS2M,2.87
2021-05-01,WS10M,3.92
2021-05-01,WD10M,270.5
2021-06-01,WS2M,3.58
2021-06-01,WD10M,255.9
2021-06-01,WS10M,4.87
2021-07-01,WS2M,4.37
2021-07-01,WD10M,259.7
2021-07-01,WS10M,6.01
2021-08-01,WS10M,4.26
2021-08-01,WD10M,263.9
2021-08-01,WS2M,3.04
2021-09-01,WD10M,255.2
2021-09-01,WS10M,4.5
2021-09-01,WS2M,3.12
2021-10-01,WS2M,1.5
2021-10-01,WD10M,47.2
2021-10-01,WS10M,2.38
2021-11-01,WS10M,3.23
2021-11-01,WD10M,88.3
2021-11-01,WS2M,2.08
2021-12-01,WS10M,2.83
2021-12-01,WD10M,85.2
2021-12-01,WS2M,1.79
2022-01-01,WD10M,54.8
2022-01-01,WS2M,1.72
2022-01-01,WS10M,2.72
2022-02-01,WS2M,1.67
2022-02-01,WS10M,2.64
2022-02-01,WD10M,355.4
2022-03-01,WS10M,2.93
2022-03-01,WD10M,17.0
2022-03-01,WS2M,1.94
2022-04-01,WD10M,316.9
2022-04-01,WS10M,2.98
2022-04-01,WS2M,2.13
2022-05-01,WD10M,283.0
2022-05-01,WS10M,5.17
2022-05-01,WS2M,3.91
2022-06-01,WD10M,254.7
2022-06-01,WS10M,4.95
2022-06-01,WS2M,3.74
2022-07-01,WS2M,4.68
2022-07-01,WD10M,260.3
2022-07-01,WS10M,6.41
2022-08-01,WD10M,255.5
2022-08-01,WS2M,4.17
2022-08-01,WS10M,5.85
2022-09-01,WD10M,265.2
2022-09-01,WS10M,3.47
2022-09-01,WS2M,2.38
2022-10-01,WS2M,1.99
2022-10-01,WS10M,3.08
2022-10-01,WD10M,41.6
2022-11-01,WD10M,76.9
2022-11-01,WS2M,2.03
2022-11-01,WS10M,3.27
2022-12-01,WS2M,1.88
2022-12-01,WD10M,79.7
2022-12-01,WS10M,3.04
2023-01-01,WS2M,1.78
2023-01-01,WS10M,2.83
2023-01-01,WD10M,67.2
2023-02-01,WS10M,3.38
2023-02-01,WS2M,2.11
2023-02-01,WD10M,56.6
2023-03-01,WD10M,359.5
2023-03-01,WS2M,2.09
2023-03-01,WS10M,3.08
2023-04-01,WS2M,2.16
2023-04-01,WS10M,3.02
2023-04-01,WD10M,317.1
2023-05-01,WS10M,3.91
2023-05-01,WS2M,2.96
2023-05-01,WD10M,298.7
2023-06-01,WS10M,5.77
2023-06-01,WS2M,4.34
2023-06-01,WD10M,253.8
2023-07-01,WS10M,7.01
2023-07-01,WD10M,260.0
2023-07-01,WS2M,5.12
2023-08-01,WS10M,5.41
2023-08-01,WS2M,3.87
